,user_id,age,height,weight,duration,heart_rate,body_temp,calorie,female,male
6185,14244991,28,161.0,66.0,13.0,83.0,39.8,28.0,0,1
6186,19804174,20,178.0,80.0,15.0,100.0,40.3,69.0,0,1
6187,14205582,63,169.0,70.0,15.0,95.0,40.6,86.0,0,1
6188,17514764,39,165.0,64.0,29.0,96.0,40.8,151.0,1,0
6189,15242261,71,163.0,66.0,17.0,96.0,40.0,97.0,1,0
6190,13625777,22,181.0,85.0,15.0,96.0,40.1,63.0,0,1
6191,12490930,38,175.0,74.0,16.0,99.0,40.5,86.0,1,0
6192,18513891,21,180.0,75.0,27.0,109.0,40.9,159.0,0,1
6193,14596324,55,170.0,74.0,15.0,95.0,40.1,79.0,1,0
6194,15795399,33,151.0,56.0,16.0,101.0,40.0,92.0,1,0
6195,17169871,72,173.0,68.0,28.0,107.0,40.9,193.0,1,0
6196,13503519,20,183.0,86.0,21.0,103.0,40.7,109.0,0,1
6197,11826412,74,162.0,66.0,13.0,87.0,40.1,63.0,1,0
6198,18152530,28,174.0,68.0,10.0,94.0,39.3,47.0,1,0
6199,12607934,70,153.0,53.0,10.0,87.0,39.8,49.0,1,0
6200,16780739,40,164.0,67.0,19.0,102.0,40.6,110.0,1,0
6201,19770138,34,154.0,53.0,20.0,92.0,40.3,97.0,1,0
6202,17300642,51,158.0,61.0,11.0,89.0,40.4,52.0,1,0
6203,17159230,33,176.0,70.0,3.0,89.0,38.3,10.0,0,1
6204,19216736,29,193.0,91.0,7.0,87.0,39.1,23.0,0,1
6205,10492516,36,195.0,96.0,9.0,97.0,39.9,47.0,0,1
6206,16615578,47,190.0,86.0,6.0,90.0,39.2,27.0,0,1
6207,15469068,73,191.0,95.0,8.0,87.0,39.8,44.0,0,1
6208,19304909,78,174.0,73.0,24.0,95.0,40.7,136.0,1,0
6209,11832375,37,213.0,110.0,29.0,112.0,40.9,228.0,0,1
6210,11192750,74,172.0,74.0,13.0,96.0,40.1,74.0,1,0
6211,13714094,24,164.0,61.0,29.0,109.0,40.8,184.0,1,0
6212,18603430,24,207.0,104.0,12.0,86.0,39.9,38.0,0,1
6213,10978692,43,143.0,50.0,5.0,80.0,39.1,19.0,1,0
6214,18772197,24,193.0,92.0,28.0,110.0,41.0,184.0,0,1
6215,13917362,45,151.0,48.0,28.0,111.0,40.7,200.0,1,0
6216,19781282,61,166.0,66.0,28.0,106.0,41.0,186.0,1,0
6217,13595815,35,202.0,97.0,24.0,103.0,40.8,147.0,0,1
6218,18444223,32,167.0,68.0,13.0,96.0,40.0,65.0,1,0
6219,13741081,75,182.0,82.0,17.0,96.0,40.2,114.0,0,1
6220,18380093,58,159.0,58.0,20.0,101.0,40.7,123.0,1,0
6221,16990304,27,179.0,75.0,20.0,101.0,41.0,100.0,0,1
6222,13157644,42,179.0,72.0,7.0,96.0,39.4,36.0,1,0
6223,14544067,69,188.0,85.0,14.0,106.0,40.0,112.0,0,1
6224,16469077,28,162.0,67.0,26.0,109.0,40.8,165.0,1,0
6225,13023243,79,160.0,60.0,28.0,108.0,40.9,203.0,1,0
6226,11581936,58,127.0,40.0,29.0,102.0,40.8,189.0,1,0
6227,12593855,24,190.0,83.0,2.0,73.0,38.2,2.0,0,1
6228,16893174,66,186.0,81.0,10.0,87.0,39.7,45.0,1,0
6229,14126576,38,183.0,83.0,8.0,81.0,40.0,21.0,0,1
6230,12429356,50,152.0,55.0,30.0,114.0,41.0,223.0,1,0
6231,14482842,23,159.0,54.0,25.0,107.0,40.6,156.0,1,0
6232,10621672,30,198.0,103.0,19.0,100.0,40.1,106.0,0,1
6233,17029241,55,183.0,83.0,4.0,92.0,38.7,21.0,0,1
6234,10217836,24,182.0,85.0,10.0,95.0,40.0,41.0,0,1
6235,18002022,34,176.0,75.0,23.0,99.0,41.1,121.0,1,0
6236,14105345,50,171.0,65.0,13.0,89.0,40.3,60.0,1,0
6237,13307079,66,149.0,55.0,25.0,99.0,40.2,153.0,1,0
6238,15708540,29,184.0,89.0,14.0,95.0,40.1,63.0,0,1
6239,17784624,28,183.0,90.0,12.0,88.0,39.9,41.0,0,1
6240,17545969,69,193.0,90.0,29.0,121.0,41.1,300.0,0,1
6241,12472207,50,179.0,78.0,5.0,92.0,39.3,24.0,0,1
6242,10140158,68,173.0,77.0,12.0,91.0,39.8,66.0,0,1
6243,11219153,48,177.0,82.0,30.0,99.0,40.5,175.0,0,1
6244,18602860,70,170.0,66.0,15.0,100.0,40.3,92.0,1,0
6245,15580693,26,185.0,90.0,25.0,110.0,41.1,165.0,0,1
6246,11903371,42,188.0,93.0,10.0,88.0,39.7,41.0,0,1
6247,18546421,75,173.0,69.0,15.0,92.0,40.0,80.0,1,0
6248,18999907,32,183.0,91.0,5.0,91.0,39.0,20.0,0,1
6249,12612104,70,160.0,61.0,5.0,84.0,39.0,23.0,1,0
6250,12158105,76,170.0,81.0,5.0,82.0,38.9,23.0,0,1
6251,17211799,41,194.0,96.0,16.0,94.0,40.3,81.0,0,1
6252,18860787,32,177.0,79.0,4.0,94.0,38.7,17.0,0,1
6253,16904485,79,169.0,78.0,8.0,93.0,39.5,51.0,0,1
6254,17527579,54,161.0,59.0,4.0,83.0,38.8,17.0,1,0
6255,18953356,50,195.0,100.0,29.0,105.0,40.8,210.0,0,1
6256,14439550,35,157.0,61.0,7.0,88.0,39.7,30.0,1,0
6257,13138973,27,187.0,89.0,2.0,82.0,39.0,5.0,0,1
6258,18699263,65,179.0,77.0,8.0,92.0,39.5,44.0,0,1
6259,14862083,51,174.0,74.0,24.0,102.0,40.4,142.0,1,0
6260,19680861,25,163.0,62.0,4.0,81.0,39.0,13.0,1,0
6261,13545361,39,173.0,72.0,21.0,99.0,40.4,109.0,0,1
6262,14421260,42,197.0,97.0,12.0,95.0,40.0,63.0,0,1
6263,18134661,23,169.0,67.0,7.0,81.0,39.5,23.0,1,0
6264,15397869,69,147.0,49.0,11.0,102.0,39.8,72.0,1,0
6265,14899623,27,185.0,81.0,3.0,94.0,38.6,14.0,1,0
6266,10142566,33,152.0,51.0,27.0,105.0,41.1,168.0,1,0
6267,12402883,64,164.0,70.0,25.0,105.0,40.2,182.0,0,1
6268,10384105,25,160.0,60.0,19.0,100.0,40.1,103.0,1,0
6269,10555485,66,185.0,97.0,9.0,88.0,39.7,48.0,0,1
6270,16853970,66,185.0,86.0,17.0,92.0,40.3,84.0,1,0
6271,12282015,40,178.0,73.0,8.0,88.0,39.7,34.0,1,0
6272,15812603,39,144.0,47.0,20.0,101.0,40.1,119.0,1,0
6273,15665931,56,167.0,67.0,3.0,85.0,38.9,13.0,1,0
6274,16691594,22,161.0,61.0,27.0,106.0,40.8,162.0,1,0
6275,16413230,21,172.0,63.0,9.0,91.0,39.7,39.0,1,0
6276,13331407,20,166.0,66.0,12.0,92.0,39.8,53.0,1,0
6277,18923068,46,162.0,58.0,24.0,106.0,40.4,155.0,1,0
6278,19936530,58,162.0,61.0,21.0,107.0,40.2,142.0,1,0
6279,14341087,62,178.0,78.0,17.0,101.0,40.1,114.0,0,1
6280,18543333,37,177.0,77.0,21.0,98.0,40.4,106.0,0,1
6281,16969674,20,182.0,90.0,20.0,100.0,40.6,96.0,0,1
6282,12756164,27,172.0,75.0,3.0,92.0,38.6,11.0,0,1
6283,16979438,25,173.0,66.0,8.0,79.0,39.6,25.0,1,0
6284,12257295,21,185.0,77.0,12.0,92.0,40.1,51.0,1,0
6285,19876973,37,161.0,57.0,10.0,86.0,39.8,42.0,1,0
6286,12076075,55,159.0,59.0,7.0,86.0,39.1,31.0,1,0
6287,11712467,61,186.0,90.0,14.0,88.0,40.0,61.0,1,0
6288,13426579,35,196.0,88.0,7.0,88.0,39.6,26.0,0,1
6289,16239280,48,185.0,82.0,2.0,84.0,38.4,8.0,1,0
6290,11364515,59,156.0,57.0,21.0,102.0,40.6,132.0,1,0
6291,17968573,70,166.0,66.0,11.0,89.0,39.9,55.0,1,0
6292,13045372,24,171.0,65.0,25.0,107.0,40.9,152.0,1,0
6293,10392877,24,173.0,71.0,30.0,110.0,40.8,190.0,1,0
6294,14469765,54,161.0,62.0,8.0,82.0,39.8,32.0,1,0
6295,11163560,55,196.0,95.0,4.0,91.0,39.0,21.0,0,1
6296,19872182,74,148.0,50.0,24.0,102.0,40.9,160.0,1,0
6297,12306781,23,181.0,74.0,9.0,91.0,39.6,38.0,1,0
6298,19115156,43,182.0,83.0,6.0,91.0,39.4,27.0,0,1
6299,19680358,31,163.0,62.0,25.0,114.0,40.7,175.0,1,0
6300,16522774,45,179.0,85.0,11.0,88.0,40.2,45.0,0,1
6301,13719217,60,194.0,94.0,2.0,72.0,38.7,5.0,0,1
6302,18640109,77,182.0,84.0,4.0,88.0,38.7,19.0,1,0
6303,17242914,43,174.0,71.0,27.0,118.0,40.6,203.0,1,0
6304,18122138,24,145.0,51.0,24.0,101.0,40.3,135.0,1,0
6305,18842185,56,169.0,75.0,21.0,95.0,40.6,115.0,0,1
6306,11236706,38,181.0,82.0,21.0,103.0,40.5,125.0,0,1
6307,16487643,34,184.0,85.0,18.0,105.0,40.2,111.0,0,1
6308,13409923,24,161.0,62.0,11.0,90.0,39.9,32.0,0,1
6309,19033207,67,167.0,65.0,22.0,104.0,40.6,144.0,1,0
6310,15148209,44,151.0,52.0,2.0,79.0,38.1,7.0,1,0
6311,15103183,27,189.0,95.0,15.0,91.0,40.0,59.0,0,1
6312,19808698,56,188.0,89.0,15.0,97.0,39.9,91.0,0,1
6313,10756571,39,156.0,62.0,29.0,94.0,41.0,145.0,1,0
6314,12996106,44,176.0,70.0,4.0,89.0,38.7,18.0,1,0
6315,13038144,41,201.0,108.0,18.0,95.0,40.4,98.0,0,1
6316,11259510,78,156.0,56.0,24.0,96.0,40.7,144.0,1,0
6317,14327165,57,166.0,67.0,2.0,83.0,38.5,8.0,1,0
6318,12047880,24,192.0,93.0,20.0,97.0,40.6,92.0,0,1
6319,11909827,78,188.0,96.0,11.0,82.0,40.0,55.0,0,1
6320,12775148,31,181.0,78.0,17.0,102.0,40.4,92.0,0,1
6321,10439964,70,154.0,57.0,24.0,108.0,40.5,171.0,1,0
6322,14572505,35,171.0,71.0,29.0,108.0,41.0,183.0,1,0
6323,19137916,63,176.0,78.0,10.0,97.0,39.8,62.0,0,1
6324,16973865,52,197.0,100.0,26.0,96.0,40.5,155.0,0,1
6325,15707270,34,152.0,47.0,3.0,79.0,38.2,11.0,1,0
6326,19265312,38,186.0,82.0,17.0,95.0,40.1,81.0,0,1
6327,16542676,50,189.0,93.0,3.0,86.0,38.8,13.0,0,1
6328,16017569,20,166.0,61.0,10.0,99.0,39.6,52.0,1,0
6329,19360326,27,156.0,56.0,25.0,110.0,40.7,165.0,1,0
6330,12451704,64,184.0,88.0,27.0,109.0,41.1,223.0,0,1
6331,14476148,34,147.0,52.0,19.0,92.0,40.4,92.0,1,0
6332,19221309,49,173.0,68.0,19.0,104.0,40.2,117.0,1,0
6333,14579051,25,196.0,94.0,11.0,85.0,39.6,32.0,0,1
6334,13004444,46,167.0,62.0,28.0,102.0,40.5,168.0,1,0
6335,15786512,36,197.0,108.0,5.0,85.0,39.1,19.0,0,1
6336,16684937,31,161.0,63.0,8.0,82.0,39.5,29.0,1,0
6337,14875578,22,187.0,89.0,16.0,96.0,40.1,69.0,0,1
6338,17749229,22,172.0,73.0,25.0,100.0,40.5,114.0,0,1
6339,11438547,67,180.0,83.0,22.0,101.0,40.8,156.0,0,1
6340,13275393,50,180.0,79.0,22.0,103.0,40.4,143.0,0,1
6341,18740257,55,188.0,91.0,7.0,82.0,39.6,27.0,0,1
6342,14459835,78,164.0,66.0,27.0,111.0,40.8,201.0,1,0
6343,16917034,20,191.0,89.0,8.0,87.0,39.3,23.0,0,1
6344,12560809,68,184.0,90.0,26.0,113.0,40.9,236.0,0,1
6345,19376847,22,172.0,75.0,25.0,106.0,40.8,137.0,0,1
6346,19600537,60,195.0,100.0,15.0,101.0,40.4,107.0,0,1
6347,16701146,54,166.0,73.0,17.0,100.0,40.2,104.0,0,1
6348,12334750,56,181.0,82.0,20.0,102.0,40.2,134.0,0,1
6349,15647186,21,184.0,81.0,23.0,94.0,40.4,87.0,0,1
6350,16608280,30,175.0,74.0,27.0,111.0,40.9,179.0,0,1
6351,10265844,53,179.0,76.0,30.0,114.0,40.7,216.0,1,0
6352,14428832,34,189.0,89.0,30.0,114.0,40.8,227.0,0,1
6353,12920849,61,160.0,66.0,18.0,107.0,40.3,132.0,0,1
6354,11404132,28,164.0,60.0,19.0,103.0,40.3,110.0,1,0
6355,10498347,58,195.0,93.0,18.0,89.0,40.3,91.0,0,1
6356,10708209,62,181.0,80.0,22.0,108.0,40.8,147.0,1,0
6357,16024339,59,189.0,95.0,22.0,110.0,40.5,183.0,0,1
6358,17218347,26,165.0,62.0,20.0,102.0,40.4,113.0,1,0
6359,18436863,47,197.0,106.0,23.0,96.0,40.8,135.0,0,1
6360,12055453,41,170.0,65.0,21.0,96.0,40.5,110.0,1,0
6361,13545843,32,192.0,91.0,1.0,88.0,37.6,4.0,0,1
6362,18011309,51,164.0,66.0,19.0,100.0,40.2,110.0,1,0
6363,15910542,43,162.0,59.0,9.0,90.0,39.7,42.0,1,0
6364,11286454,53,193.0,94.0,23.0,101.0,40.8,153.0,0,1
6365,19143835,34,167.0,64.0,10.0,99.0,39.6,54.0,1,0
6366,10496969,38,176.0,73.0,8.0,83.0,39.7,29.0,1,0
6367,12656393,30,171.0,71.0,8.0,75.0,39.6,22.0,1,0
6368,10300011,30,165.0,61.0,4.0,90.0,38.8,18.0,1,0
6369,14025181,65,188.0,90.0,18.0,103.0,40.3,134.0,0,1
6370,13847918,28,183.0,83.0,10.0,93.0,39.7,40.0,0,1
6371,17478690,33,170.0,70.0,30.0,116.0,41.0,223.0,0,1
6372,18460190,61,154.0,57.0,16.0,102.0,40.1,101.0,1,0
6373,13920685,28,191.0,93.0,16.0,96.0,40.1,75.0,0,1
6374,19352117,24,174.0,72.0,2.0,77.0,37.9,6.0,1,0
6375,18345978,55,162.0,64.0,28.0,111.0,40.7,198.0,1,0
6376,16998689,22,168.0,61.0,6.0,85.0,39.3,23.0,1,0
6377,10129910,42,179.0,81.0,8.0,82.0,39.7,24.0,0,1
6378,17057418,20,160.0,63.0,18.0,106.0,40.4,107.0,1,0
6379,17806735,34,179.0,82.0,7.0,80.0,39.6,16.0,0,1
6380,19274240,35,172.0,79.0,25.0,103.0,41.3,144.0,0,1
6381,19593680,41,185.0,86.0,18.0,96.0,40.5,93.0,0,1
6382,12638658,28,154.0,60.0,25.0,102.0,40.7,142.0,1,0
6383,17209778,46,154.0,55.0,16.0,90.0,40.5,77.0,1,0
6384,14238440,28,170.0,72.0,10.0,91.0,39.7,35.0,0,1
6385,16757857,30,176.0,72.0,17.0,104.0,40.2,98.0,1,0
6386,14380972,79,164.0,66.0,18.0,96.0,40.1,106.0,1,0
6387,11086377,35,174.0,67.0,25.0,105.0,40.6,151.0,1,0
6388,12001492,27,185.0,79.0,18.0,94.0,40.0,72.0,0,1
6389,13835087,66,178.0,82.0,6.0,87.0,39.5,29.0,0,1
6390,12868521,33,173.0,72.0,17.0,98.0,40.3,88.0,1,0
6391,11409013,69,170.0,71.0,11.0,91.0,40.2,56.0,1,0
6392,15575506,22,172.0,67.0,14.0,91.0,40.7,60.0,1,0
6393,18516735,21,193.0,89.0,14.0,96.0,39.7,59.0,0,1
6394,17116435,75,158.0,60.0,16.0,101.0,40.3,103.0,1,0
6395,10705266,56,158.0,64.0,27.0,109.0,40.6,198.0,0,1
6396,14827977,29,180.0,71.0,30.0,115.0,41.0,209.0,1,0
6397,16692718,74,186.0,93.0,9.0,85.0,39.6,47.0,0,1
6398,16590422,25,197.0,99.0,13.0,91.0,40.1,51.0,0,1
6399,19484612,45,176.0,76.0,17.0,97.0,40.3,90.0,0,1
6400,10489424,56,152.0,54.0,14.0,94.0,39.9,76.0,1,0
6401,19422296,21,205.0,102.0,8.0,87.0,39.3,25.0,0,1
6402,11677405,28,211.0,116.0,19.0,105.0,40.2,124.0,0,1
6403,18835413,31,189.0,93.0,5.0,82.0,39.1,13.0,0,1
6404,14952872,29,160.0,56.0,28.0,113.0,40.6,194.0,1,0
6405,12322337,63,186.0,92.0,8.0,90.0,39.7,43.0,0,1
6406,12258489,31,171.0,72.0,15.0,93.0,40.1,69.0,1,0
6407,17082791,22,177.0,74.0,25.0,108.0,40.8,144.0,0,1
6408,15449322,59,160.0,64.0,13.0,98.0,40.4,75.0,1,0
6409,10274403,76,193.0,101.0,14.0,99.0,40.2,106.0,0,1
6410,14651675,69,181.0,85.0,13.0,93.0,40.4,78.0,0,1
6411,19666887,59,148.0,45.0,26.0,110.0,40.7,190.0,1,0
6412,15126338,32,188.0,87.0,7.0,87.0,39.3,24.0,0,1
6413,17313878,34,173.0,73.0,18.0,108.0,40.4,114.0,0,1
6414,16253260,20,180.0,79.0,25.0,106.0,40.4,137.0,0,1
6415,16481621,20,165.0,58.0,1.0,83.0,37.8,4.0,1,0
6416,18615172,61,209.0,117.0,28.0,110.0,40.7,249.0,0,1
6417,11533428,45,140.0,50.0,10.0,87.0,39.8,45.0,1,0
6418,14528827,32,204.0,104.0,8.0,94.0,39.4,38.0,0,1
6419,19164799,37,191.0,85.0,23.0,101.0,40.3,131.0,0,1
6420,14221607,23,195.0,93.0,5.0,85.0,38.8,14.0,0,1
6421,12610747,41,195.0,100.0,30.0,107.0,40.8,213.0,0,1
6422,18495187,61,177.0,77.0,16.0,91.0,40.1,78.0,1,0
6423,13098248,55,183.0,83.0,6.0,84.0,39.2,24.0,0,1
6424,16984579,30,162.0,61.0,20.0,102.0,40.5,114.0,1,0
6425,16309327,41,173.0,68.0,12.0,91.0,40.1,56.0,1,0
6426,19180622,44,146.0,49.0,27.0,100.0,40.7,160.0,1,0
6427,15707692,63,179.0,87.0,18.0,107.0,40.7,142.0,0,1
6428,10173035,39,167.0,63.0,25.0,107.0,40.9,160.0,1,0
6429,17976884,39,155.0,50.0,26.0,108.0,40.6,173.0,1,0
6430,13052693,35,201.0,101.0,26.0,106.0,41.0,174.0,0,1
6431,15936301,23,195.0,91.0,5.0,94.0,39.3,20.0,0,1
6432,15181343,26,184.0,83.0,23.0,107.0,40.5,138.0,0,1
6433,11584595,65,176.0,88.0,30.0,110.0,40.4,254.0,0,1
6434,10121024,56,184.0,85.0,26.0,107.0,40.9,195.0,0,1
6435,19235693,26,184.0,83.0,1.0,86.0,37.8,3.0,0,1
6436,13825848,37,186.0,85.0,7.0,89.0,39.3,27.0,0,1
6437,11126268,61,180.0,89.0,25.0,110.0,40.8,207.0,0,1
6438,10945597,39,182.0,87.0,11.0,85.0,39.9,37.0,0,1
6439,14228803,53,160.0,64.0,27.0,103.0,41.0,167.0,1,0
6440,18580687,39,187.0,93.0,5.0,82.0,39.1,15.0,0,1
6441,15920882,37,172.0,70.0,16.0,96.0,40.2,81.0,1,0
6442,17321883,20,176.0,79.0,26.0,103.0,40.8,131.0,0,1
6443,17543383,54,166.0,67.0,2.0,76.0,38.6,5.0,0,1
6444,10883261,39,162.0,60.0,27.0,109.0,40.9,179.0,1,0
6445,18065747,20,160.0,60.0,22.0,100.0,40.5,118.0,1,0
6446,15073838,27,174.0,82.0,11.0,90.0,39.6,38.0,0,1
6447,18609449,38,156.0,61.0,23.0,100.0,40.4,130.0,1,0
6448,14454504,58,162.0,63.0,9.0,88.0,39.4,38.0,0,1
6449,11735293,63,187.0,94.0,5.0,94.0,39.2,30.0,0,1
6450,16734316,22,149.0,49.0,16.0,93.0,40.2,76.0,1,0
6451,12777318,26,185.0,87.0,12.0,90.0,40.0,42.0,0,1
6452,13992094,41,178.0,81.0,13.0,87.0,40.0,48.0,0,1
6453,17345083,26,176.0,69.0,28.0,108.0,40.8,173.0,1,0
6454,16326741,31,170.0,67.0,5.0,90.0,39.1,17.0,0,1
6455,12553617,65,159.0,64.0,25.0,98.0,40.7,147.0,1,0
6456,10253739,20,177.0,66.0,8.0,83.0,39.7,28.0,1,0
6457,18250249,37,171.0,70.0,19.0,98.0,40.6,101.0,1,0
6458,14661173,23,172.0,71.0,17.0,94.0,40.6,78.0,1,0
6459,18963715,29,178.0,73.0,12.0,92.0,40.2,54.0,1,0
6460,19393203,40,176.0,74.0,7.0,92.0,39.7,33.0,1,0
6461,10301101,24,176.0,70.0,21.0,97.0,40.3,104.0,1,0
6462,16347757,65,168.0,62.0,4.0,84.0,39.1,18.0,1,0
6463,19094509,39,173.0,72.0,25.0,104.0,40.4,149.0,1,0
6464,18328637,26,177.0,76.0,24.0,100.0,40.7,115.0,0,1
6465,10957774,67,157.0,54.0,5.0,81.0,39.2,21.0,1,0
6466,12974511,35,191.0,92.0,15.0,90.0,40.0,61.0,0,1
6467,13518030,63,156.0,56.0,11.0,90.0,39.9,56.0,1,0
6468,15688386,23,182.0,76.0,27.0,107.0,40.5,154.0,0,1
6469,12862953,65,172.0,74.0,9.0,92.0,40.0,49.0,0,1
6470,19800858,44,162.0,60.0,5.0,88.0,38.9,22.0,1,0
6471,14242763,25,156.0,59.0,6.0,89.0,39.2,26.0,1,0
6472,16699376,67,167.0,70.0,29.0,109.0,41.2,232.0,0,1
6473,12770734,68,158.0,67.0,26.0,113.0,40.9,223.0,0,1
6474,15114078,24,161.0,61.0,12.0,104.0,40.2,70.0,1,0
6475,13995058,21,187.0,90.0,29.0,111.0,40.5,189.0,0,1
6476,10780473,28,165.0,65.0,10.0,91.0,39.7,45.0,1,0
6477,17888673,22,165.0,64.0,17.0,97.0,40.1,66.0,0,1
6478,19197010,38,186.0,91.0,9.0,90.0,40.0,38.0,0,1
6479,10441175,23,197.0,97.0,30.0,106.0,41.1,181.0,0,1
6480,13080839,38,180.0,81.0,20.0,95.0,40.5,95.0,0,1
6481,14418171,62,195.0,95.0,13.0,95.0,40.2,81.0,0,1
6482,11996750,40,168.0,65.0,8.0,88.0,39.5,35.0,1,0
6483,18829206,39,166.0,63.0,17.0,102.0,40.2,99.0,1,0
6484,15143484,32,169.0,77.0,27.0,99.0,41.2,134.0,0,1
6485,18042850,31,173.0,73.0,3.0,81.0,38.4,10.0,1,0
6486,13741110,64,173.0,75.0,23.0,96.0,40.8,126.0,1,0
6487,12230460,29,156.0,54.0,28.0,102.0,40.8,162.0,1,0
6488,17583603,66,160.0,58.0,18.0,96.0,40.1,104.0,1,0
6489,13754858,34,201.0,107.0,2.0,95.0,38.2,10.0,0,1
6490,17198606,21,182.0,84.0,10.0,99.0,39.7,46.0,0,1
6491,16378365,21,179.0,71.0,24.0,104.0,40.7,135.0,1,0
6492,17512301,38,160.0,60.0,12.0,99.0,40.3,67.0,1,0
6493,11604337,22,205.0,107.0,4.0,90.0,38.6,15.0,0,1
6494,17023365,37,193.0,96.0,28.0,104.0,40.9,178.0,0,1
6495,17674604,43,159.0,59.0,4.0,85.0,39.0,17.0,1,0
6496,14827879,27,158.0,58.0,3.0,80.0,38.7,10.0,1,0
6497,16885161,47,202.0,100.0,14.0,105.0,39.8,99.0,0,1
6498,16447213,59,174.0,74.0,15.0,94.0,40.3,78.0,1,0
6499,14857340,65,176.0,76.0,15.0,93.0,40.3,84.0,0,1
6500,18063957,55,194.0,96.0,19.0,94.0,40.7,109.0,0,1
6501,10986664,60,172.0,65.0,28.0,103.0,40.6,176.0,1,0
6502,14767639,77,161.0,65.0,11.0,89.0,39.9,56.0,1,0
6503,14700383,78,195.0,105.0,10.0,96.0,40.1,73.0,0,1
6504,10251049,21,169.0,69.0,21.0,107.0,40.9,115.0,0,1
6505,12940289,54,157.0,56.0,5.0,86.0,39.2,23.0,1,0
6506,11505250,40,187.0,85.0,17.0,100.0,40.1,96.0,0,1
6507,14512161,21,193.0,97.0,27.0,107.0,40.4,164.0,0,1
6508,17302103,45,186.0,92.0,4.0,75.0,39.0,9.0,0,1
6509,15687185,33,172.0,78.0,24.0,107.0,40.6,150.0,0,1
6510,18091893,31,145.0,47.0,3.0,80.0,38.4,11.0,1,0
6511,17231013,39,181.0,80.0,12.0,93.0,39.7,54.0,0,1
6512,14280623,26,154.0,57.0,6.0,96.0,39.3,23.0,0,1
6513,18719613,62,182.0,84.0,21.0,106.0,40.5,160.0,0,1
6514,17627561,77,174.0,82.0,23.0,94.0,40.7,149.0,0,1
6515,17001843,22,188.0,87.0,9.0,86.0,39.9,25.0,0,1
6516,15120684,21,172.0,65.0,4.0,79.0,38.8,12.0,1,0
6517,14081183,38,206.0,105.0,26.0,114.0,40.7,211.0,0,1
6518,17740205,52,186.0,92.0,3.0,85.0,38.7,12.0,0,1
6519,13582274,43,197.0,94.0,18.0,93.0,40.4,89.0,0,1
6520,15413735,36,149.0,58.0,6.0,93.0,39.2,23.0,0,1
6521,14107597,23,183.0,81.0,10.0,89.0,39.9,31.0,0,1
6522,18900882,59,177.0,73.0,13.0,104.0,39.9,82.0,1,0
6523,17967237,31,156.0,51.0,7.0,86.0,39.6,29.0,1,0
6524,12522778,61,153.0,62.0,15.0,89.0,40.3,73.0,1,0
6525,19608919,67,183.0,84.0,29.0,105.0,41.0,224.0,0,1
6526,10328565,54,181.0,85.0,9.0,85.0,39.7,37.0,0,1
6527,19167502,72,149.0,53.0,18.0,96.0,40.0,107.0,1,0
6528,11236698,70,200.0,101.0,14.0,92.0,39.9,88.0,0,1
6529,19071934,25,195.0,91.0,16.0,96.0,39.7,72.0,0,1
6530,17664310,77,165.0,63.0,27.0,101.0,40.9,173.0,1,0
6531,17179376,45,163.0,58.0,18.0,107.0,40.4,118.0,1,0
6532,15096517,42,164.0,63.0,4.0,88.0,38.6,18.0,1,0
6533,16711455,56,184.0,83.0,6.0,94.0,38.8,33.0,0,1
6534,18019170,58,163.0,66.0,24.0,103.0,40.7,150.0,1,0
6535,13979257,25,158.0,57.0,13.0,92.0,39.8,60.0,1,0
6536,19339030,38,170.0,69.0,6.0,79.0,39.2,20.0,1,0
6537,15772709,55,176.0,83.0,9.0,81.0,39.7,31.0,0,1
6538,15824904,33,170.0,70.0,21.0,101.0,40.5,108.0,0,1
6539,13063321,21,185.0,83.0,10.0,98.0,39.7,44.0,0,1
6540,13395771,62,184.0,83.0,22.0,103.0,40.5,157.0,0,1
6541,13902682,37,153.0,56.0,12.0,90.0,39.9,56.0,1,0
6542,14730936,54,188.0,78.0,5.0,82.0,38.9,19.0,1,0
6543,10598982,24,163.0,59.0,8.0,90.0,39.6,35.0,1,0
6544,10258184,55,153.0,56.0,9.0,90.0,39.7,45.0,1,0
6545,11644663,47,164.0,60.0,5.0,86.0,39.1,22.0,1,0
6546,16575108,24,157.0,51.0,9.0,89.0,39.8,39.0,1,0
6547,15659087,34,192.0,94.0,2.0,81.0,38.0,5.0,0,1
6548,13004533,62,162.0,60.0,10.0,95.0,39.7,56.0,1,0
6549,14679867,49,147.0,47.0,26.0,109.0,41.1,182.0,1,0
6550,18151115,49,157.0,63.0,22.0,100.0,40.9,128.0,1,0
6551,12097772,56,143.0,48.0,10.0,98.0,39.7,59.0,1,0
6552,17526888,54,159.0,58.0,6.0,90.0,39.0,29.0,1,0
6553,13998079,25,167.0,63.0,15.0,90.0,40.2,65.0,1,0
6554,11132230,26,153.0,54.0,7.0,94.0,39.4,34.0,1,0
6555,10713082,29,168.0,73.0,14.0,93.0,40.3,54.0,0,1
6556,13834859,20,166.0,60.0,3.0,77.0,38.4,9.0,1,0
6557,17477715,22,176.0,66.0,12.0,89.0,40.3,49.0,1,0
6558,19468940,27,171.0,65.0,12.0,100.0,40.3,65.0,1,0
6559,16533004,27,192.0,91.0,8.0,88.0,39.4,27.0,0,1
6560,11004182,24,169.0,65.0,13.0,93.0,39.9,60.0,1,0
6561,10508035,30,194.0,88.0,4.0,80.0,38.7,9.0,0,1
